dep,jour,taux_incid_glissant
49,2020-12-30,107.61373288506536
50,2020-12-30,84.57840214075068
51,2020-12-30,189.59850875186007
52,2020-12-30,255.2437223042836
01,2020-12-31,154.3484713564856
02,2020-12-31,165.57361467541108
03,2020-12-31,207.95919291308877
04,2020-12-31,191.89210457817032
05,2020-12-31,296.98919269731084
06,2020-12-31,324.8112833473535
07,2020-12-31,146.8451242829828
08,2020-12-31,279.4400653784304
09,2020-12-31,129.92296486830534
10,2020-12-31,148.43162626207217
11,2020-12-31,126.9100226720865
12,2020-12-31,91.60798965368588
13,2020-12-31,185.01142067045504
14,2020-12-31,108.61186515930945
15,2020-12-31,103.63347361197668
16,2020-12-31,72.37635705669481
17,2020-12-31,53.47097731346974
18,2020-12-31,199.05264436377374
19,2020-12-31,79.05598828307036
21,2020-12-31,193.85009176446746
22,2020-12-31,46.126544400572975
23,2020-12-31,56.76442762535478
24,2020-12-31,55.8285768855
25,2020-12-31,290.4815839866234
26,2020-12-31,165.7830029199324
27,2020-12-31,75.74660347235749
28,2020-12-31,96.87372649473133
29,2020-12-31,40.48297178105221
2A,2020-12-31,54.180186059684395
2B,2020-12-31,74.07082267993724
30,2020-12-31,137.34722125728823
31,2020-12-31,87.37022060266892
32,2020-12-31,96.821721742791
33,2020-12-31,85.58624742873936
34,2020-12-31,92.67564798558001
35,2020-12-31,68.6644986059166
36,2020-12-31,109.60721012807464
37,2020-12-31,90.6868413228055
38,2020-12-31,168.1450838314312
39,2020-12-31,308.70780960950015
40,2020-12-31,134.2301427985407
41,2020-12-31,113.47171595467232
42,2020-12-31,161.4934284597188
43,2020-12-31,128.2497653161511
44,2020-12-31,80.50728636170386
45,2020-12-31,125.64249000571101
46,2020-12-31,68.72018756568842
47,2020-12-31,97.47650876683136
48,2020-12-31,119.28794274178748
49,2020-12-31,106.51063083954645
50,2020-12-31,87.63545282053687
51,2020-12-31,204.85152255229036
52,2020-12-31,254.65288035450519
01,2021-01-01,153.2829493648728
02,2021-01-01,167.4745746602034
03,2021-01-01,208.86467561082355
04,2021-01-01,191.89210457817032
05,2021-01-01,291.34569259854965
06,2021-01-01,325.18186096668876
07,2021-01-01,146.8451242829828
08,2021-01-01,279.8166692401264
09,2021-01-01,131.89149463903726
10,2021-01-01,150.69036840084286
11,2021-01-01,127.71494882011243
12,2021-01-01,90.88949561718637
13,2021-01-01,186.09278391560647
14,2021-01-01,108.75648814886911
15,2021-01-01,104.33369978503056
16,2021-01-01,72.66356482279281
17,2021-01-01,53.62551771032948
18,2021-01-01,200.06477645375907
19,2021-01-01,79.05598828307036
21,2021-01-01,196.66495272910154
22,2021-01-01,45.95881151184362
23,2021-01-01,56.76442762535478
24,2021-01-01,55.58371470617763
25,2021-01-01,290.4815839866234
26,2021-01-01,165.39880129091748
27,2021-01-01,75.08069926600709
28,2021-01-01,97.10659602957443
29,2021-01-01,40.04174048098624
2A,2021-01-01,54.79586999218081
2B,2021-01-01,72.42480439816086
30,2021-01-01,136.27837128641437
31,2021-01-01,88.51231498963192
32,2021-01-01,97.34792675226268
33,2021-01-01,85.76990890390832
34,2021-01-01,93.18578916715201
35,2021-01-01,69.49623546655354
36,2021-01-01,110.06774462441109
37,2021-01-01,90.0260993095246
38,2021-01-01,167.27550417833024
39,2021-01-01,310.259105135176
40,2021-01-01,135.44379689256004
41,2021-01-01,112.86165296566871
42,2021-01-01,160.8396089112989
43,2021-01-01,128.6904861591619
44,2021-01-01,81.27269703584278
45,2021-01-01,126.96041822255414
46,2021-01-01,66.41026529457284
47,2021-01-01,96.26562045916884
48,2021-01-01,115.35537320084943
49,2021-01-01,106.87833152138609
50,2021-01-01,90.2848967430182
51,2021-01-01,203.78735879877198
52,2021-01-01,254.65288035450519
01,2021-01-02,154.3484713564856
02,2021-01-02,171.0863986313088
03,2021-01-02,222.4469160768453
04,2021-01-02,200.36683474881502
05,2021-01-02,280.76412991337224
06,2021-01-02,328.98028156487516
07,2021-01-02,153.2695984703633
08,2021-01-02,281.6996885486064
09,2021-01-02,132.54767122928124
10,2021-01-02,163.5974663366752
11,2021-01-02,133.6177405723025
12,2021-01-02,85.86003736168989
13,2021-01-02,194.64538412725875
14,2021-01-02,112.66130886698012
15,2021-01-02,105.73415213113836
16,2021-01-02,73.81239588718478
17,2021-01-02,59.034431600420355
18,2021-01-02,207.1497010836561
19,2021-01-02,86.12941881366088
21,2021-01-02,212.42817413105243
22,2021-01-02,47.46840751040782
23,2021-01-02,63.644964307215965
24,2021-01-02,60.23609611330263
25,2021-01-02,292.70607601460006
26,2021-01-02,177.30905179037958
27,2021-01-02,76.24603162712027
28,2021-01-02,97.57233509926064
29,2021-01-02,42.35820480633255
2A,2021-01-02,58.4899735871593
2B,2021-01-02,66.93807679223957
30,2021-01-02,136.27837128641437
31,2021-01-02,92.43826444481721
32,2021-01-02,101.55756682803619
33,2021-01-02,91.34097365070036
34,2021-01-02,97.7770598013
35,2021-01-02,70.05072670697818
36,2021-01-02,119.27843455114004
37,2021-01-02,94.65129340249099
38,2021-01-02,171.30719166088923
39,2021-01-02,329.2624753247056
40,2021-01-02,142.48299063787232
41,2021-01-02,120.18240883371207
42,2021-01-02,168.4239156729699
43,2021-01-02,144.11571566454094
44,2021-01-02,85.51724713788595
45,2021-01-02,128.13190997085914
46,2021-01-02,68.14270699790951
47,2021-01-02,93.84384384384384
48,2021-01-02,129.77479485095563
49,2021-01-02,109.94250387004968
50,2021-01-02,101.29027919024841
51,2021-01-02,202.90055567084
52,2021-01-02,270.6056129985229
01,2021-01-03,155.41399334809844
02,2021-01-03,170.13591863891264
03,2021-01-03,221.8432609450221
04,2021-01-03,207.6308891807963
05,2021-01-03,285.7021924997884
06,2021-01-03,332.1301913292249
07,2021-01-03,154.79923518164435
08,2021-01-03,280.1932731018224
09,2021-01-03,131.89149463903726
10,2021-01-03,165.85620847544587
11,2021-01-03,131.73957956024202
12,2021-01-03,85.50079034344014
13,2021-01-03,196.758957742782
14,2021-01-03,114.25216175213644
15,2021-01-03,103.63347361197668
16,2021-01-03,73.23798035498879
17,2021-01-03,59.961673981578784
18,2021-01-03,209.8487199902835
19,2021-01-03,85.29725051594434
21,2021-01-03,216.5566368791824
22,2021-01-03,48.47480484278396
23,2021-01-03,68.80536681861186
24,2021-01-03,60.23609611330263
25,2021-01-03,293.8183220285884
26,2021-01-03,177.88535423390195
27,2021-01-03,77.91079214299627
28,2021-01-03,99.20242184316237
29,2021-01-03,41.91697350626659
2A,2021-01-03,60.33702538464854
2B,2021-01-03,66.38940403164744
30,2021-01-03,136.94640251821053
31,2021-01-03,93.43759703340983
32,2021-01-03,105.24100189433804
33,2021-01-03,92.99392692722108
34,2021-01-03,99.732600997326
35,2021-01-03,71.06729398109
36,2021-01-03,118.81790005480362
37,2021-01-03,94.32092239585053
38,2021-01-03,170.67477009499763
39,2021-01-03,330.81377085038145
40,2021-01-03,142.48299063787232
41,2021-01-03,120.7924718227157
42,2021-01-03,168.4239156729699
43,2021-01-03,144.9971573505626
44,2021-01-03,88.50930704588359
45,2021-01-03,125.34961706863477
46,2021-01-03,69.8751487012462
47,2021-01-03,95.96289838225323
48,2021-01-03,133.70736439189366
49,2021-01-03,110.67790523372895
50,2021-01-03,100.27126229698636
51,2021-01-03,203.07791629642637
52,2021-01-03,274.1506646971935
01,2021-01-04,166.67808297371965
02,2021-01-04,163.2924626936603
03,2021-01-04,233.31270844966272
04,2021-01-04,214.2896057434457
05,2021-01-04,284.99675498744324
06,2021-01-04,346.9532961026352
07,2021-01-04,168.565965583174
08,2021-01-04,276.0506306231664
09,2021-01-04,175.855326185383
10,2021-01-04,172.95511234015365
11,2021-01-04,153.20427684093318
12,2021-01-04,84.78229630694065
13,2021-01-04,207.5234373195168
14,2021-01-04,120.32632731364242
15,2021-01-04,106.43437830419225
16,2021-01-04,81.85421333792866
17,2021-01-04,68.46139580886444
18,2021-01-04,240.55006005317068
19,2021-01-04,101.94061647027495
21,2021-01-04,226.8777937495074
22,2021-01-04,46.629743066761044
23,2021-01-04,85.14664143803216
24,2021-01-04,68.31654803094078
25,2021-01-04,313.4680016090492
26,2021-01-04,201.1295527893038
27,2021-01-04,84.73631025808783
28,2021-01-04,104.55842114455378
29,2021-01-04,46.10867085689325
2A,2021-01-04,65.26249684461985
2B,2021-01-04,72.97347715875297
30,2021-01-04,151.64308961772582
31,2021-01-04,107.14272967696574
32,2021-01-04,126.81540728267733
33,2021-01-04,104.80948182975806
34,2021-01-04,112.31608347610201
35,2021-01-04,75.8728847314368
36,2021-01-04,139.08141789360732
37,2021-01-04,98.61574548217648
38,2021-01-04,181.8212001938372
39,2021-01-04,341.2850156486936
40,2021-01-04,149.76491520198846
41,2021-01-04,117.132093888694
42,2021-01-04,178.49273671863662
43,2021-01-04,163.50743275701737
44,2021-01-04,94.07593013053035
45,2021-01-04,135.01442399215102
46,2021-01-04,89.50948800572861
47,2021-01-04,96.56834253608447
48,2021-01-04,152.05935558293788
49,2021-01-04,118.27705265841463
50,2021-01-04,111.48044812286898
51,2021-01-04,212.1233082013327
52,2021-01-04,290.69423929098963
01,2021-01-05,173.3756497781431
02,2021-01-05,150.17583879859328
03,2021-01-05,235.72732897695548
04,2021-01-05,189.47075310084324
05,2021-01-05,262.4227545923982
06,2021-01-05,354.64278170384176
07,2021-01-05,164.89483747609944
08,2021-01-05,268.1419495275505
09,2021-01-05,158.1385582487959
10,2021-01-05,175.21385447892433
11,2021-01-05,154.0092029889591
12,2021-01-05,93.40422474493462
13,2021-01-05,213.66754666696815
14,2021-01-05,129.4375756559014
15,2021-01-05,102.23302126586887
16,2021-01-05,80.70538227353667
17,2021-01-05,75.57025406441244
18,2021-01-05,256.0694187662785
19,2021-01-05,110.26229944744026
21,2021-01-05,226.50247895422285
22,2021-01-05,49.145736397701384
23,2021-01-05,94.6073793755913
24,2021-01-05,73.94837815535526
25,2021-01-05,312.3557555950609
26,2021-01-05,211.69509758721378
27,2021-01-05,90.72944811524138
28,2021-01-05,103.16120393549515
29,2021-01-05,50.19006038250341
2A,2021-01-05,67.7252325746055
2B,2021-01-05,70.23011335579234
30,2021-01-05,150.97505838592966
31,2021-01-05,117.70710275637343
32,2021-01-05,131.02504735845088
33,2021-01-05,111.23763346067194
34,2021-01-05,120.223271790468
35,2021-01-05,85.76131185234267
36,2021-01-05,164.41081519211195
37,2021-01-05,113.81281178763751
38,2021-01-05,190.83320750779262
39,2021-01-05,349.429317158492
40,2021-01-05,144.4248371883033
41,2021-01-05,112.86165296566871
42,2021-01-05,180.45419536389633
43,2021-01-05,181.1362664774505
44,2021-01-05,96.23299657583098
45,2021-01-05,137.06453455168474
46,2021-01-05,91.24192970906529
47,2021-01-05,95.96289838225323
48,2021-01-05,154.68106861022994
49,2021-01-05,113.25181000660636
50,2021-01-05,114.94510555995997
51,2021-01-05,209.46289881753668
52,2021-01-05,304.28360413589365
01,2021-01-06,169.57021409381161
02,2021-01-06,148.65507081075944
03,2021-01-06,224.5597090382265
04,2021-01-06,174.94264423688082
05,2021-01-06,256.07381698129177
06,2021-01-06,349.6399838428158
07,2021-01-06,173.1548757170172
08,2021-01-06,238.76684831526262
09,2021-01-06,169.29356028294336
10,2021-01-06,172.30975744336206
11,2021-01-06,137.91068002844074
12,2021-01-06,94.48196579968386
13,2021-01-06,211.6031259262245
14,2021-01-06,131.46229750973674
15,2021-01-06,106.43437830419225
16,2021-01-06,74.96122695157678
17,2021-01-06,73.0976077146566
18,2021-01-06,239.20055059985694
19,2021-01-06,109.43013114972374
21,2021-01-06,229.6926547141415
22,2021-01-06,50.15213373007753
23,2021-01-06,99.76778188698718
24,2021-01-06,81.53910571434868
25,2021-01-06,291.5938300006118
26,2021-01-06,214.57660980482555
27,2021-01-06,92.89363678588016
28,2021-01-06,105.48989928392618
29,2021-01-06,53.49929513299814
2A,2021-01-06,70.80365223708758
2B,2021-01-06,71.32745887697659
30,2021-01-06,155.51767076214347
31,2021-01-06,124.84519267489213
32,2021-01-06,133.6560724058093
33,2021-01-06,113.44157116269957
34,2021-01-06,126.94013068116601
35,2021-01-06,93.24694359807518
36,2021-01-06,166.7134876737942
37,2021-01-06,119.59430440384553
38,2021-01-06,187.19678350391587
39,2021-01-06,328.4868275618676
40,2021-01-06,141.51206736265684
41,2021-01-06,114.08177894367594
42,2021-01-06,182.2848900994721
43,2021-01-06,190.83212502368875
44,2021-01-06,98.04214907834117
45,2021-01-06,137.9431533629135
46,2021-01-06,87.77704630239192
47,2021-01-06,106.5581710743001
48,2021-01-06,182.20905539679626
49,2021-01-06,104.4269936424552
50,2021-01-06,121.87442043414195
51,2021-01-06,205.56096505463594
52,2021-01-06,294.8301329394387
01,2021-01-07,176.26778089823503
02,2021-01-07,149.60555080315558
03,2021-01-07,231.19991548828153
04,2021-01-07,176.75865784487613
05,2021-01-07,245.49225429611442
06,2021-01-07,369.002664453083
07,2021-01-07,176.52007648183556
08,2021-01-07,238.01364059187063
09,2021-01-07,177.8238559561149
10,2021-01-07,167.1469182690291
11,2021-01-07,147.3014850887431
12,2021-01-07,90.88949561718637
13,2021-01-07,216.2234961555079
14,2021-01-07,135.65636420696708
15,2021-01-07,130.94229436107864
16,2021-01-07,75.24843471767477
17,2021-01-07,81.28824874822278
18,2021-01-07,248.98449413638144
19,2021-01-07,109.846215298582
21,2021-01-07,226.69013635186514
22,2021-01-07,51.32626395118302
23,2021-01-07,109.22851982454631
24,2021-01-07,82.028830072993415
25,2021-01-07,295.1159423782415
26,2021-01-07,214.19240817581067
27,2021-01-07,96.88906202398253
28,2021-01-07,114.33894160796413
29,2021-01-07,53.27867948296516
2A,2021-01-07,67.10954864210908
2B,2021-01-07,66.38940403164744
30,2021-01-07,156.72012697937652
31,2021-01-07,131.7691398958553
32,2021-01-07,138.9181225005262
33,2021-01-07,123.91027524733077
34,2021-01-07,137.31300137313002
35,2021-01-07,98.51461038210915
36,2021-01-07,182.83219504556988
37,2021-01-07,128.01876507317718
38,2021-01-07,189.80552246321875
39,2021-01-07,320.3425260520692
40,2021-01-07,145.63849128232266
41,2021-01-07,113.16668446017052
42,2021-01-07,185.68475175125567
43,2021-01-07,192.59500839573207
44,2021-01-07,100.6167122549903
45,2021-01-07,139.26108157975662
46,2021-01-07,92.97437141240196
47,2021-01-07,120.48338661241887
48,2021-01-07,184.8307684240883
49,2021-01-07,106.87833152138609
50,2021-01-07,130.84176909484805
51,2021-01-07,198.6439006567664
52,2021-01-07,296.60265878877397
01,2021-01-08,213.10439832256392
02,2021-01-08,182.68225453854197
03,2021-01-08,263.7972926067338
04,2021-01-08,203.3935240954739
05,2021-01-08,280.76412991337224
06,2021-01-08,441.63587784279355
07,2021-01-08,207.7246653919694
08,2021-01-08,277.1804422082544
09,2021-01-08,207.35180251709338
10,2021-01-08,194.57450138267285
11,2021-01-08,173.0591218255725
12,2021-01-08,102.38540020117834
13,2021-01-08,253.82544536191017
14,2021-01-08,154.16810687060436
15,2021-01-08,144.24659164910264
16,2021-01-08,87.88557642598656
17,2021-01-08,94.11510168758113
18,2021-01-08,284.07173992253814
19,2021-01-08,128.57000199720392
21,2021-01-08,262.9080140968237
22,2021-01-08,60.21610705383891
23,2021-01-08,129.87012987012986
24,2021-01-08,97.94487172894736
25,2021-01-08,344.98163867205244
26,2021-01-08,256.26248655294296
27,2021-01-08,111.20600246051603
28,2021-01-08,140.4203295103918
29,2021-01-08,66.07438718487812
2A,2021-01-08,78.19185942704453
2B,2021-01-08,74.61949544052935
30,2021-01-08,185.17825745389248
31,2021-01-08,154.03998044163362
32,2021-01-08,157.33529783203537
33,2021-01-08,147.60260554412773
34,2021-01-08,168.006495797712
35,2021-01-08,114.04036511399877
36,2021-01-08,205.8589198623923
37,2021-01-08,152.46621956457102
38,2021-01-08,221.42660075779915
39,2021-01-08,366.49356794092665
40,2021-01-08,171.36795807553298
41,2021-01-08,136.34907804230787
42,2021-01-08,218.63725699161935
43,2021-01-08,233.1413259527283
44,2021-01-08,119.5432307427893
45,2021-01-08,163.13022595147095
46,2021-01-08,112.60871071688437
47,2021-01-08,138.04126707352512
48,2021-01-08,211.04789869700863
49,2021-01-08,125.50849940126074
50,2021-01-08,155.70578129044222
51,2021-01-08,231.9876982670093
52,2021-01-08,341.506646971935
01,2021-01-09,210.06004977509875
02,2021-01-09,180.97139055222888
03,2021-01-09,248.70591431115403
04,2021-01-09,198.55082114081972
05,2021-01-09,280.05869240102714
06,2021-01-09,437.09630200593665
07,2021-01-09,202.21797323135755
08,2021-01-09,270.77817655942243
09,2021-01-09,208.00797910733738
10,2021-01-09,183.28079068881954
11,2021-01-09,170.3760346654861
12,2021-01-09,109.21109354792357
13,2021-01-09,245.6660681484948
14,2021-01-09,153.01112295412705
15,2021-01-09,137.2443299185637
16,2021-01-09,90.75765408696651
17,2021-01-09,88.55164740063053
18,2021-01-09,272.60090956937154
19,2021-01-09,123.57699221090473
21,2021-01-09,254.08811640763687
22,2021-01-09,60.71930572002697
23,2021-01-09,127.28992861443193
24,2021-01-09,97.94487172894736
25,2021-01-09,326.6295794412447
26,2021-01-09,249.1547564161672
27,2021-01-09,109.87419404781525
28,2021-01-09,139.7217209058625
29,2021-01-09,66.4053106599276
2A,2021-01-09,69.57228437209474
2B,2021-01-09,73.5221499193451
30,2021-01-09,184.51022622209635
31,2021-01-09,155.61036022370774
32,2021-01-09,155.7566828036203
33,2021-01-09,144.60280144970125
34,2021-01-09,168.261566388498
35,2021-01-09,120.1397687586697
36,2021-01-09,196.1876954393269
37,2021-01-09,155.60474412765535
38,2021-01-09,217.86922944965883
39,2021-01-09,352.14408432842475
40,2021-01-09,162.8723794173975
41,2021-01-09,129.94341665776992
42,2021-01-09,210.79142241058037
43,2021-01-09,230.0562800516525
44,2021-01-09,118.42990612585996
45,2021-01-09,167.37688353907657
46,2021-01-09,108.56634674243212
47,2021-01-09,140.76576576576576
48,2021-01-09,216.2913247515927
49,2021-01-09,117.17395061289575
50,2021-01-09,153.66774750391812
51,2021-01-09,228.97256763204052
52,2021-01-09,324.96307237813886
01,2021-01-10,212.79996346781743
02,2021-01-10,181.54167854766658
03,2021-01-10,249.61139700888882
04,2021-01-10,193.70811818616562
05,2021-01-10,273.7097547899207
06,2021-01-10,432.3714373594121
07,2021-01-10,200.99426386233267
08,2021-01-10,279.0634615167344
09,2021-01-10,208.66415569758132
10,2021-01-10,180.69937110165307
11,2021-01-10,170.91265209750338
12,2021-01-10,111.36657565742203
13,2021-01-10,244.3880934042249
14,2021-01-10,151.27564707941104
15,2021-01-10,140.0452346107793
16,2021-01-10,91.3320696191625
17,2021-01-10,89.78797057550844
18,2021-01-10,269.90189066274405
19,2021-01-10,123.993076359763
21,2021-01-10,248.83370927365326
22,2021-01-10,59.88064127638019
23,2021-01-10,124.70972735873399
24,2021-01-10,97.21028519098026
25,2021-01-10,326.6295794412447
26,2021-01-10,249.53895804518208
27,2021-01-10,110.87305035734084
28,2021-01-10,137.62589509227456
29,2021-01-10,67.28777326005952
2A,2021-01-10,69.57228437209474
2B,2021-01-10,75.16816820112149
30,2021-01-10,185.3118637002517
31,2021-01-10,156.60969281230035
32,2021-01-10,152.07324773731844
33,2021-01-10,144.35791948280928
34,2021-01-10,167.49635461614002
35,2021-01-10,121.15633603278152
36,2021-01-10,196.1876954393269
37,2021-01-10,156.26548614093628
38,2021-01-10,217.7901767539224
39,2021-01-10,350.5927888027489
40,2021-01-10,163.35784105500525
41,2021-01-10,129.3333536687663
42,2021-01-10,209.22225549437258
43,2021-01-10,229.61555920864166
44,2021-01-10,118.2211577601857
45,2021-01-10,167.23044707053845
46,2021-01-10,108.56634674243212
47,2021-01-10,138.94943330427202
48,2021-01-10,214.98046823794667
49,2021-01-10,116.68368303710957
50,2021-01-10,155.50197791178982
51,2021-01-10,226.84424012500378
52,2021-01-10,323.78138847858196
01,2021-01-11,204.5802223896614
02,2021-01-11,193.89791844881665
03,2021-01-11,226.9743295655192
04,2021-01-11,184.62805014618908
05,2021-01-11,256.779254493637
06,2021-01-11,436.91101319626904
07,2021-01-11,197.3231357552581
08,2021-01-11,249.68836030444655
09,2021-01-11,179.79238572684682
10,2021-01-11,176.18188682411176
11,2021-01-11,163.13169933325284
12,2021-01-11,123.94022129616324
13,2021-01-11,252.40001199330146
14,2021-01-11,149.2509252255757
15,2021-01-11,149.84840103353383
16,2021-01-11,95.352978344534435
17,2021-01-11,85.61537986029548
18,2021-01-11,244.93596577644027
19,2021-01-11,116.50356168031422
21,2021-01-11,241.1397559703201
22,2021-01-11,60.88703860875633
23,2021-01-11,129.01006278489723
24,2021-01-11,109.94311851574342
25,2021-01-11,298.823429091536
26,2021-01-11,240.89442139234671
27,2021-01-11,102.38277172637329
28,2021-01-11,129.70833090760902
29,2021-01-11,64.86100110969672
2A,2021-01-11,64.64681291212344
2B,2021-01-11,73.5221499193451
30,2021-01-11,179.9676138458825
31,2021-01-11,163.4622591340783
32,2021-01-11,139.97053251946957
33,2021-01-11,146.37819570966795
34,2021-01-11,168.006495797712
35,2021-01-11,131.59925439411205
36,2021-01-11,193.88502295764465
37,2021-01-11,167.16772936007135
38,2021-01-11,210.12206526748665
39,2021-01-11,332.3650663760573
40,2021-01-11,159.71687877294715
41,2021-01-11,120.18240883371207
42,2021-01-11,206.21468557164096
43,2021-01-11,236.2263718538041
44,2021-01-11,116.20325689200126
45,2021-01-11,162.54448007731844
46,2021-01-11,101.0590993613065
47,2021-01-11,146.21476315024702
48,2021-01-11,218.91303777888473
49,2021-01-11,105.89779636981373
50,2021-01-11,157.33620831966152
51,2021-01-11,212.3006688269191
52,2021-01-11,302.5110782865583
01,2021-01-12,197.12156844837165
02,2021-01-12,200.93147039254825
03,2021-01-12,226.67250199960762
04,2021-01-12,181.60136079953026
05,2021-01-12,256.779254493637
06,2021-01-12,425.7936846162113
07,2021-01-12,209.8661567877629
08,2021-01-12,239.89665990035064
09,2021-01-12,178.48003254635887
10,2021-01-12,166.8242408206333
11,2021-01-12,152.93596812492456
12,2021-01-12,125.37720936916224
13,2021-01-12,254.75934998272277
14,2021-01-12,138.83806997727973
15,2021-01-12,149.1481748604799
16,2021-01-12,103.3947957952783
17,2021-01-12,86.07900105087471
18,2021-01-12,222.6690597967639
19,2021-01-12,124.40916050862126
21,2021-01-12,228.7543677259301
22,2021-01-12,58.53877816654534
23,2021-01-12,122.98959318826869
24,2021-01-12,110.18798069506579
25,2021-01-12,276.9492574830985
26,2021-01-12,228.79207007837715
27,2021-01-12,103.71458013907409
28,2021-01-12,138.55737323164698
29,2021-01-12,62.32392113431742
2A,2021-01-12,66.49386470961267
2B,2021-01-12,80.10622304645064
30,2021-01-12,183.70858874394096
31,2021-01-12,164.74711531941168
32,2021-01-12,119.44853715007368
33,2021-01-12,146.37819570966795
34,2021-01-12,163.925366345136
35,2021-01-12,132.80065208169876
36,2021-01-12,186.05593651992504
37,2021-01-12,162.70772077042517
38,2021-01-12,196.05068542639836
39,2021-01-12,316.8521111192985
40,2021-01-12,160.68780204816267
41,2021-01-12,120.7924718227157
42,2021-01-12,206.21468557164096
43,2021-01-12,241.51502196993403
44,2021-01-12,118.70823728009228
45,2021-01-12,168.84124822445781
46,2021-01-12,97.59421595463313
47,2021-01-12,159.2318124576189
48,2021-01-12,228.08903337440682
49,2021-01-12,109.81993697610312
50,2021-01-12,164.46932657249593
51,2021-01-12,211.05914444781428
52,2021-01-12,257.0162481536189
01,2021-01-13,201.68809126956947
02,2021-01-13,203.21262237429903
03,2021-01-13,229.38895009281197
04,2021-01-13,178.57467145287143
05,2021-01-13,246.1976918084596
06,2021-01-13,419.77179830201334
07,2021-01-13,217.20841300191205
08,2021-01-13,244.79251010239858
09,2021-01-13,169.9497368731873
10,2021-01-13,158.75730461073806
11,2021-01-13,170.10772594947747
12,2021-01-13,120.70699813191551
13,2021-01-13,262.62380994746053
14,2021-01-13,128.85908369766273
15,2021-01-13,137.94455609161759
16,2021-01-13,108.85174335114021
17,2021-01-13,96.27866724361749
18,2021-01-13,220.9821729801217
19,2021-01-13,125.65741295519607
21,2021-01-13,219.1838404461742
22,2021-01-13,56.52598350179307
23,2021-01-13,126.42986152919927
24,2021-01-13,116.06467299880262
25,2021-01-13,269.90503272783894
26,2021-01-13,230.71307822345167
27,2021-01-13,100.21858305573451
28,2021-01-13,132.50276532572627
29,2021-01-13,59.34560985887217
2A,2021-01-13,64.64681291212344
2B,2021-01-13,79.5575502858585
30,2021-01-13,177.6963076577756
31,2021-01-13,163.53364003326348
32,2021-01-13,112.6078720269417
33,2021-01-13,150.23508668821628
34,2021-01-13,166.64611931352002
35,2021-01-13,137.42141241857067
36,2021-01-13,198.0298334246727
37,2021-01-13,160.89068023390269
38,2021-01-13,190.83320750779262
39,2021-01-13,310.646929016595
40,2021-01-13,162.38691777978974
41,2021-01-13,118.04718837219943
42,2021-01-13,209.35301940405654
43,2021-01-13,241.95574281294486
44,2021-01-13,121.76987997664801
45,2021-01-13,168.84124822445781
46,2021-01-13,99.9041382257487
47,2021-01-13,160.74542284219703
48,2021-01-13,201.8719031014865
49,2021-01-13,115.94828167343032
50,2021-01-13,171.80624820398273
51,2021-01-13,202.90055567084
52,2021-01-13,243.4268833087149
01,2021-01-14,200.62256927795664
02,2021-01-14,210.05607831955137
03,2021-01-14,216.4103647586134
04,2021-01-14,180.3906850608667
05,2021-01-14,239.8487541973532
06,2021-01-14,415.78808889415933
07,2021-01-14,215.67877629063096
08,2021-01-14,239.52005603865464
09,2021-01-14,158.1385582487959
10,2021-01-14,163.2747888882794
11,2021-01-14,168.49787365342561
12,2021-01-14,128.25118551516022
13,2021-01-14,270.63572853653704
14,2021-01-14,123.94190205263409
15,2021-01-14,125.34048497664745
16,2021-01-14,111.14940547992417
17,2021-01-14,93.80602089386166
18,2021-01-14,211.5356068069257
19,2021-01-14,128.57000199720392
21,2021-01-14,217.87023866267833
22,2021-01-14,56.19051772433435
23,2021-01-14,132.4503311258278
24,2021-01-14,126.59374670966447
25,2021-01-14,256.3727062243141
26,2021-01-14,238.7813124327647
27,2021-01-14,101.7168675200229
28,2021-01-14,127.61250509402107
29,2021-01-14,58.57345508375673
2A,2021-01-14,68.34091650710192
2B,2021-01-14,84.49560513118765
30,2021-01-14,181.7044950485525
31,2021-01-14,170.45758725422664
32,2021-01-14,119.44853715007368
33,2021-01-14,151.45949652267606
34,2021-01-14,165.71086048063802
35,2021-01-14,141.3952663082805
36,2021-01-14,193.4244884613082
37,2021-01-14,163.69883379034655
38,2021-01-14,185.14141341476815
39,2021-01-14,312.97387230510884
40,2021-01-14,162.38691777978974
41,2021-01-14,126.89310171275184
42,2021-01-14,214.9758675204678
43,2021-01-14,234.46348848176075
44,2021-01-14,121.28280045674141
45,2021-01-14,166.79113766492407
46,2021-01-14,104.52398276797985
47,2021-01-14,161.3508669960283
48,2021-01-14,200.5610465878405
49,2021-01-14,121.34122500707824
50,2021-01-14,179.95838335007917
51,2021-01-14,198.46654003118
52,2021-01-14,244.60856720827178
01,2021-01-15,198.03487301261123
02,2021-01-15,207.96502233627982
03,2021-01-15,213.09026153358587
04,2021-01-15,184.62805014618908
05,2021-01-15,258.19012951832724
06,2021-01-15,409.2103361509585
07,2021-01-15,218.7380497131931
08,2021-01-15,230.10495949625465
09,2021-01-15,152.23296893660023
10,2021-01-15,157.46659481715483
11,2021-01-15,164.47324291329605
12,2021-01-15,145.49504239114813
13,2021-01-15,275.8459332631758
14,2021-01-15,126.1112468960291
15,2021-01-15,124.64025880359357
16,2021-01-15,120.05284622896204
17,2021-01-15,99.21493478395253
18,2021-01-15,209.5113426269551
19,2021-01-15,131.48259103921177
21,2021-01-15,209.23799837113378
22,2021-01-15,56.86144927925178
23,2021-01-15,134.17046529629312
24,2021-01-15,134.42933644798026
