dep,jour,taux_incid_glissant,tranche_age
69,2020-12-18,213.74685442986356,Tous âges
69,2020-12-19,58.28834993284168,0-9
69,2020-12-19,254.36227152965347,10-19
69,2020-12-19,224.3980522249067,20-29
69,2020-12-19,286.18455776275613,30-39
69,2020-12-19,248.8238191483941,40-49
69,2020-12-19,235.03788738146017,50-59
69,2020-12-19,190.15647480008477,60-69
69,2020-12-19,200.32168445679196,70-79
69,2020-12-19,298.5713925772884,80-89
69,2020-12-19,808.8675853804673,+90
69,2020-12-19,225.47361452327254,Tous âges
69,2020-12-20,62.93452275357544,0-9
69,2020-12-20,273.0044575538138,10-19
69,2020-12-20,241.60190289548288,20-29
69,2020-12-20,298.30439559150676,30-39
69,2020-12-20,270.4791344667697,40-49
69,2020-12-20,257.72494214801037,50-59
69,2020-12-20,196.29055463234556,60-69
69,2020-12-20,210.55709899108058,70-79
69,2020-12-20,306.1301620096248,80-89
69,2020-12-20,813.147308054438,+90
69,2020-12-20,239.6523335453034,Tous âges
69,2020-12-21,62.512143406236014,0-9
69,2020-12-21,259.7477919366331,10-19
69,2020-12-21,249.82983147706278,20-29
69,2020-12-21,296.3495830384824,30-39
69,2020-12-21,265.3837661565637,40-49
69,2020-12-21,259.99364762466536,50-59
69,2020-12-21,191.27176204231398,60-69
69,2020-12-21,217.8681093727153,70-79
69,2020-12-21,311.1693416311824,80-89
69,2020-12-21,830.266198750321,+90
69,2020-12-21,238.90608517572284,Tous âges
69,2020-12-22,60.400246669538845,0-9
69,2020-12-22,244.83404311730493,10-19
69,2020-12-22,255.81377953639364,20-29
69,2020-12-22,286.18455776275613,30-39
69,2020-12-22,270.9037484926202,40-49
69,2020-12-22,264.53105857797544,50-59
69,2020-12-22,181.7918204833655,60-69
69,2020-12-22,222.98581663985962,70-79
69,2020-12-22,317.4683161581295,80-89
69,2020-12-22,753.2311906188479,+90
69,2020-12-22,236.18760897225073,Tous âges
69,2020-12-23,60.400246669538845,0-9
69,2020-12-23,240.69133511193598,10-19
69,2020-12-23,263.2937146105572,20-29
69,2020-12-23,284.22974520973185,30-39
69,2020-12-23,280.6698710871817,40-49
69,2020-12-23,265.8922818639684,50-59
69,2020-12-23,187.36825669451167,60-69
69,2020-12-23,222.25471560169615,70-79
69,2020-12-23,328.8064703066341,80-89
69,2020-12-23,697.5947958572285,+90
69,2020-12-23,238.1065333511722,Tous âges
69,2020-12-24,61.66738471155715,0-9
69,2020-12-24,226.19185709314465,10-19
69,2020-12-24,253.19580226043635,20-29
69,2020-12-24,270.9370198491667,30-39
69,2020-12-24,266.65760823411523,40-49
69,2020-12-24,246.83515586006624,50-59
69,2020-12-24,172.311878924417,60-69
69,2020-12-24,210.55709899108058,70-79
69,2020-12-24,303.610572198846,80-89
69,2020-12-24,586.3220063339895,+90
69,2020-12-24,224.40754542387174,Tous âges
69,2020-12-25,50.263142333392466,0-9
69,2020-12-25,173.16519462442207,10-19
69,2020-12-25,204.95022103208146,20-29
69,2020-12-25,212.6836057690428,30-39
69,2020-12-25,214.00546902865295,40-49
69,2020-12-25,207.3596805662689,50-59
69,2020-12-25,132.1615382041645,60-69
69,2020-12-25,167.42213773943558,70-79
69,2020-12-25,253.21877598326992,80-89
69,2020-12-25,462.2100487888385,+90
69,2020-12-25,179.4194294291573,Tous âges
69,2020-12-26,46.88410755467701,0-9
69,2020-12-26,156.1800918024094,10-19
69,2020-12-26,205.3242177857896,20-29
69,2020-12-26,193.13548023879991,30-39
69,2020-12-26,202.11627630483892,40-49
69,2020-12-26,195.56241208766278,50-59
69,2020-12-26,118.22044767629903,60-69
69,2020-12-26,141.833601403714,70-79
69,2020-12-26,231.80226259165008,80-89
69,2020-12-26,457.93032611486774,+90
69,2020-12-26,167.10633133107788,Tous âges
69,2020-12-27,43.92745212330098,0-9
69,2020-12-27,138.7807181798598,10-19
69,2020-12-27,186.99837685408892,20-29
69,2020-12-27,183.36141747367844,30-39
69,2020-12-27,182.58403111571582,40-49
69,2020-12-27,176.0515449884296,50-59
69,2020-12-27,112.64401146515286,60-69
69,2020-12-27,131.59818686942535,70-79
69,2020-12-27,224.24349315931366,80-89
69,2020-12-27,445.09115809295554,+90
69,2020-12-27,154.0469848634179,Tous âges
69,2020-12-28,45.194590165319276,0-9
69,2020-12-28,132.5666561718064,10-19
69,2020-12-28,194.10431517454427,20-29
69,2020-12-28,183.7523799842833,30-39
69,2020-12-28,175.36559267625728,40-49
69,2020-12-28,178.32025046508463,50-59
69,2020-12-28,118.77809129741364,60-69
69,2020-12-28,130.86708583126187,70-79
69,2020-12-28,201.56718486230443,80-89
69,2020-12-28,278.1819738080972,+90
69,2020-12-28,151.3285086599458,Tous âges
69,2020-12-29,49.840762986053036,0-9
69,2020-12-29,133.39519777288018,10-19
69,2020-12-29,197.84428271162605,20-29
69,2020-12-29,199.7818429190825,30-39
69,2020-12-29,172.39329449530376,40-49
69,2020-12-29,181.49643813240164,50-59
69,2020-12-29,132.7191818252791,60-69
69,2020-12-29,136.7158941365697,70-79
69,2020-12-29,219.20431353775606,80-89
69,2020-12-29,372.3358726354532,+90
69,2020-12-29,158.41786817096124,Tous âges
69,2020-12-30,44.77221081797985,0-9
69,2020-12-30,125.52405256267917,10-19
69,2020-12-30,201.21025349499965,20-29
69,2020-12-30,198.9999178978728,30-39
69,2020-12-30,160.92871579734023,40-49
69,2020-12-30,183.76514360905668,50-59
69,2020-12-30,138.85326165753992,60-69
69,2020-12-30,134.52259102207924,70-79
69,2020-12-30,192.7486205245786,80-89
69,2020-12-30,402.29393135324835,+90
69,2020-12-30,155.64608851251913,Tous âges
69,2020-12-31,43.92745212330098,0-9
69,2020-12-31,122.20988615838401,10-19
69,2020-12-31,204.57622427837327,20-29
69,2020-12-31,210.72879321601852,30-39
69,2020-12-31,160.50410177148973,40-49
69,2020-12-31,184.6726257997187,50-59
69,2020-12-31,150.56377770094687,60-69
69,2020-12-31,146.9513086708583,70-79
69,2020-12-31,209.12595429464082,80-89
69,2020-12-31,440.8114354189849,+90
69,2020-12-31,160.49670291479282,Tous âges
69,2021-01-01,45.616969512658706,0-9
69,2021-01-01,121.38134455731023,10-19
69,2021-01-01,206.07221129320595,20-29
69,2021-01-01,209.16494317359908,30-39
69,2021-01-01,159.6548737197887,40-49
69,2021-01-01,183.76514360905668,50-59
69,2021-01-01,150.56377770094687,60-69
69,2021-01-01,144.02690451820442,70-79
69,2021-01-01,210.38574920003023,80-89
69,2021-01-01,445.09115809295554,+90
69,2021-01-01,160.28348909491265,Tous âges
69,2021-01-02,45.616969512658706,0-9
69,2021-01-02,128.83821896697432,10-19
69,2021-01-02,200.8362567412915,20-29
69,2021-01-02,212.6836057690428,30-39
69,2021-01-02,163.47639995244322,40-49
69,2021-01-02,178.77399156041562,50-59
69,2021-01-02,146.66027235314453,60-69
69,2021-01-02,152.06901593800265,70-79
69,2021-01-02,220.46410844314548,80-89
69,2021-01-02,440.8114354189849,+90
69,2021-01-02,161.45616510425356,Tous âges
69,2021-01-03,43.082693428622115,0-9
69,2021-01-03,129.66676056804812,10-19
69,2021-01-03,200.8362567412915,20-29
69,2021-01-03,210.33783070541364,30-39
69,2021-01-03,162.62717190074224,40-49
69,2021-01-03,178.77399156041562,50-59
69,2021-01-03,148.3332032164884,60-69
69,2021-01-03,152.06901593800265,70-79
69,2021-01-03,224.24349315931366,80-89
69,2021-01-03,445.09115809295554,+90
69,2021-01-03,161.18964782940336,Tous âges
69,2021-01-04,44.34983147064041,0-9
69,2021-01-04,155.7658210018725,10-19
69,2021-01-04,228.1380197619885,20-29
69,2021-01-04,237.3142439371489,30-39
69,2021-01-04,186.83017137422084,40-49
69,2021-01-04,193.74744770633876,50-59
69,2021-01-04,156.69785753320767,60-69
69,2021-01-04,156.4556221669835,70-79
69,2021-01-04,236.84144221320767,80-89
69,2021-01-04,440.8114354189849,+90
69,2021-01-04,178.67318105957673,Tous âges
69,2021-01-05,45.194590165319276,0-9
69,2021-01-05,168.60821581851624,10-19
69,2021-01-05,242.72389315660737,20-29
69,2021-01-05,236.923281426544,30-39
69,2021-01-05,185.98094332251983,40-49
69,2021-01-05,192.38622442034574,50-59
69,2021-01-05,154.4672830487492,60-69
69,2021-01-05,156.4556221669835,70-79
69,2021-01-05,206.60636448386202,80-89
69,2021-01-05,372.3358726354532,+90
69,2021-01-05,179.84585706891764,Tous âges
69,2021-01-06,51.53028037541077,0-9
69,2021-01-06,180.6220690340862,10-19
69,2021-01-06,251.32581849189546,20-29
69,2021-01-06,231.84076878868083,30-39
69,2021-01-06,199.5685921497359,40-49
69,2021-01-06,189.66377784835973,50-59
69,2021-01-06,146.10262873202993,60-69
69,2021-01-06,147.68240970902178,70-79
69,2021-01-06,202.8269797676938,80-89
69,2021-01-06,376.61559530942395,+90
69,2021-01-06,182.56433327238972,Tous âges
69,2021-01-07,58.28834993284168,0-9
69,2021-01-07,200.09279665932027,10-19
69,2021-01-07,270.39965293101255,20-29
69,2021-01-07,225.97633112960798,30-39
69,2021-01-07,207.21164461504492,40-49
69,2021-01-07,200.0998230409728,50-59
69,2021-01-07,148.89084683760302,60-69
69,2021-01-07,138.17809621289663,70-79
69,2021-01-07,200.30738995691502,80-89
69,2021-01-07,325.2589232217752,+90
69,2021-01-07,188.80083750388448,Tous âges
69,2021-01-08,67.5806955743092,0-9
69,2021-01-08,231.1631066995874,10-19
69,2021-01-08,317.89724065195117,20-29
69,2021-01-08,262.7268071264646,30-39
69,2021-01-08,241.6053807089356,40-49
69,2021-01-08,233.22292300013612,50-59
69,2021-01-08,182.90710772559473,60-69
69,2021-01-08,167.42213773943558,70-79
69,2021-01-08,216.68472372697724,80-89
69,2021-01-08,363.7764272875118,+90
69,2021-01-08,220.51639321105876,Tous âges
69,2021-01-09,67.5806955743092,0-9
69,2021-01-09,229.50602349743983,10-19
69,2021-01-09,319.39322766678384,20-29
69,2021-01-09,250.60696929771407,30-39
69,2021-01-09,236.51001239872954,40-49
69,2021-01-09,240.02903943010116,50-59
69,2021-01-09,190.15647480008477,60-69
69,2021-01-09,163.03553151045475,70-79
69,2021-01-09,221.7239033485349,80-89
69,2021-01-09,376.61559530942395,+90
69,2021-01-09,219.77014484147816,Tous âges
69,2021-01-10,68.84783361632749,0-9
69,2021-01-10,230.3345650985136,10-19
69,2021-01-10,320.1412211742002,20-29
69,2021-01-10,250.21600678710917,30-39
69,2021-01-10,234.81155629532756,40-49
69,2021-01-10,237.30659285811518,50-59
69,2021-01-10,190.15647480008477,60-69
69,2021-01-10,166.6910367012721,70-79
69,2021-01-10,217.94451863236665,80-89
69,2021-01-10,385.1750406573654,+90
69,2021-01-10,219.77014484147816,Tous âges
69,2021-01-11,67.15831622696977,0-9
69,2021-01-11,218.73498268348052,10-19
69,2021-01-11,293.96144841462774,20-29
69,2021-01-11,224.80344359779343,30-39
69,2021-01-11,214.00546902865295,40-49
69,2021-01-11,224.14810109351603,50-59
69,2021-01-11,184.02239496782397,60-69
69,2021-01-11,175.46424915923382,70-79
69,2021-01-11,205.34656957847264,80-89
69,2021-01-11,419.4128220491312,+90
69,2021-01-11,206.65749491884816,Tous âges
69,2021-01-12,66.3135575322909,0-9
69,2021-01-12,214.17800387757467,10-19
69,2021-01-12,280.49756528113335,20-29
69,2021-01-12,215.42034334327684,30-39
69,2021-01-12,211.88239889940044,40-49
69,2021-01-12,214.16579699623395,50-59
69,2021-01-12,181.7918204833655,60-69
69,2021-01-12,175.46424915923382,70-79
69,2021-01-12,228.0228778754819,80-89
69,2021-01-12,372.3358726354532,+90
69,2021-01-12,201.4870597867542,Tous âges
69,2021-01-13,62.93452275357544,0-9
69,2021-01-13,217.49217028186985,10-19
69,2021-01-13,269.6516594235962,20-29
69,2021-01-13,218.15708091751083,30-39
69,2021-01-13,210.60855682184894,40-49
69,2021-01-13,214.61953809156492,50-59
69,2021-01-13,182.90710772559473,60-69
69,2021-01-13,182.77525954086855,70-79
69,2021-01-13,236.84144221320767,80-89
69,2021-01-13,342.37781391765816,+90
69,2021-01-13,200.8474183271137,Tous âges
69,2021-01-14,57.02121189082339,0-9
69,2021-01-14,207.54967106898437,10-19
69,2021-01-14,256.93576979751816,20-29
69,2021-01-14,225.19440610839825,30-39
69,2021-01-14,208.48548669259642,40-49
69,2021-01-14,215.07327918689595,50-59
69,2021-01-14,182.34946410448012,60-69
69,2021-01-14,186.4307647316859,70-79
69,2021-01-14,258.25795560482754,80-89
69,2021-01-14,402.29393135324835,+90
69,2021-01-14,199.6214388628028,Tous âges
69,2021-01-15,57.443591238162824,0-9
69,2021-01-15,217.07789948133296,10-19
69,2021-01-15,245.34187043256466,20-29
69,2021-01-15,222.45766853416427,30-39
69,2021-01-15,219.52545136470948,40-49
69,2021-01-15,220.518172330868,50-59
69,2021-01-15,177.88831513556315,60-69
69,2021-01-15,188.62406784617636,70-79
69,2021-01-15,278.414674091058,80-89
69,2021-01-15,496.44783018060434,+90
69,2021-01-15,202.6597357960951,Tous âges
69,2021-01-16,60.400246669538845,0-9
69,2021-01-16,213.7637330770378,10-19
69,2021-01-16,248.33384446223008,20-29
69,2021-01-16,228.71306870384197,30-39
69,2021-01-16,231.41464408852354,40-49
69,2021-01-16,217.79572575888199,50-59
69,2021-01-16,176.77302789333393,60-69
69,2021-01-16,185.69966369352244,70-79
69,2021-01-16,278.414674091058,80-89
69,2021-01-16,492.1681075066336,+90
69,2021-01-16,204.68526708495665,Tous âges
69,2021-01-17,59.977867322199415,0-9
69,2021-01-17,215.42081627918537,10-19
69,2021-01-17,250.9518217381873,20-29
69,2021-01-17,227.54018117202742,30-39
69,2021-01-17,233.53771421777606,40-49
69,2021-01-17,218.703207949544,50-59
69,2021-01-17,175.6577406511047,60-69
69,2021-01-17,181.3130574645416,70-79
69,2021-01-17,283.45385371261557,80-89
69,2021-01-17,500.727552854575,+90
69,2021-01-17,205.32490854459715,Tous âges
69,2021-01-18,65.46879883761204,0-9
69,2021-01-18,225.36331549207088,10-19
69,2021-01-18,258.805753566059,20-29
69,2021-01-18,228.32210619323715,30-39
69,2021-01-18,254.76841551030114,40-49
69,2021-01-18,224.60184218884706,50-59
69,2021-01-18,179.0036023777924,60-69
69,2021-01-18,177.65755227372424,70-79
69,2021-01-18,298.5713925772884,80-89
69,2021-01-18,457.93032611486774,+90
69,2021-01-18,212.04114387082228,Tous âges
69,2021-01-19,66.73593687963033,0-9
69,2021-01-19,236.54862710656704,10-19
69,2021-01-19,249.82983147706278,20-29
69,2021-01-19,231.449806278076,30-39
69,2021-01-19,258.16532771710513,40-49
69,2021-01-19,230.5004764281501,50-59
69,2021-01-19,185.1376822100532,60-69
69,2021-01-19,179.85085538821465,70-79
69,2021-01-19,284.713648618005,80-89
69,2021-01-19,513.5667208764871,+90
69,2021-01-19,214.75962007429433,Tous âges
69,2021-01-20,74.33876513174012,0-9
69,2021-01-20,239.8627935108622,10-19
69,2021-01-20,253.19580226043635,20-29
69,2021-01-20,232.23173129928574,30-39
69,2021-01-20,256.4668716137032,40-49
69,2021-01-20,225.96306547484002,50-59
69,2021-01-20,194.05998014788707,60-69
69,2021-01-20,183.50636057903202,70-79
69,2021-01-20,280.9342639018368,80-89
69,2021-01-20,509.2869982025165,+90
69,2021-01-20,216.891758273096,Tous âges
69,2021-01-21,79.82969664715273,0-9
69,2021-01-21,244.00550151623116,10-19
69,2021-01-21,254.6917892752691,20-29
69,2021-01-21,237.7052064477537,30-39
69,2021-01-21,267.0822222599657,40-49
69,2021-01-21,236.85285176278416,50-59
69,2021-01-21,188.48354393674092,60-69
69,2021-01-21,182.77525954086855,70-79
69,2021-01-21,255.73836579404872,80-89
69,2021-01-21,487.88838483266284,+90
69,2021-01-21,219.77014484147816,Tous âges
69,2021-01-22,84.05349012054707,0-9
69,2021-01-22,250.63383432482144,10-19
69,2021-01-22,270.77364968472074,20-29
69,2021-01-22,243.96060661743147,30-39
69,2021-01-22,263.6853100531617,40-49
69,2021-01-22,237.76033395344615,50-59
69,2021-01-22,187.92590031562628,60-69
69,2021-01-22,182.77525954086855,70-79
69,2021-01-22,245.6600065509335,80-89
69,2021-01-22,423.69254472310195,+90
69,2021-01-22,222.70183486483046,Tous âges
69,2021-01-23,85.32062816256536,0-9
69,2021-01-23,254.36227152965347,10-19
69,2021-01-23,264.7897016253899,20-29
69,2021-01-23,245.52445665985087,30-39
69,2021-01-23,254.76841551030114,40-49
69,2021-01-23,242.75148600208723,50-59
69,2021-01-23,189.04118755785552,60-69
69,2021-01-23,187.1618657698494,70-79
69,2021-01-23,245.6600065509335,80-89
69,2021-01-23,427.9722673970727,+90
69,2021-01-23,222.64853140986037,Tous âges
69,2021-01-24,87.85490424660196,0-9
69,2021-01-24,254.36227152965347,10-19
69,2021-01-24,263.2937146105572,20-29
69,2021-01-24,247.0883067022703,30-39
69,2021-01-24,255.19302953615164,40-49
69,2021-01-24,243.65896819274923,50-59
69,2021-01-24,187.36825669451167,60-69
69,2021-01-24,189.3551688843398,70-79
69,2021-01-24,238.10123711859708,80-89
69,2021-01-24,406.573654027219,+90
69,2021-01-24,222.5419244999203,Tous âges
69,2021-01-25,92.07869771999628,0-9
69,2021-01-25,261.8191459393176,10-19
69,2021-01-25,259.9277438271836,20-29
69,2021-01-25,249.82504427650434,30-39
69,2021-01-25,259.01455576880613,40-49
69,2021-01-25,247.28889695539726,50-59
69,2021-01-25,187.92590031562628,60-69
69,2021-01-25,176.92645123556076,70-79
69,2021-01-25,258.25795560482754,80-89
69,2021-01-25,530.6856115723701,+90
69,2021-01-25,226.37977325776325,Tous âges
69,2021-01-26,94.61297380403288,0-9
69,2021-01-26,257.26216713341177,10-19
69,2021-01-26,266.2856886402226,20-29
69,2021-01-26,247.87023172348003,30-39
69,2021-01-26,244.57767888988909,40-49
69,2021-01-26,249.55760243205228,50-59
69,2021-01-26,179.0036023777924,60-69
69,2021-01-26,174.00204708290684,70-79
69,2021-01-26,260.77754541560637,80-89
69,2021-01-26,522.1261662244286,+90
69,2021-01-26,224.14102814902154,Tous âges
69,2021-01-27,96.30249119339061,0-9
69,2021-01-27,254.36227152965347,10-19
69,2021-01-27,268.15567240876345,20-29
69,2021-01-27,250.9979318083189,30-39
69,2021-01-27,243.30383681233758,40-49
69,2021-01-27,249.55760243205228,50-59
69,2021-01-27,175.10009702999008,60-69
69,2021-01-27,174.00204708290684,70-79
69,2021-01-27,265.81672503716396,80-89
69,2021-01-27,509.2869982025165,+90
69,2021-01-27,224.19433160399157,Tous âges
69,2021-01-28,95.88011184605116,0-9
69,2021-01-28,251.04810512535835,10-19
69,2021-01-28,272.2696366995534,20-29
69,2021-01-28,249.82504427650434,30-39
69,2021-01-28,239.05769655383256,40-49
69,2021-01-28,239.12155723943917,50-59
69,2021-01-28,180.67653324113627,60-69
69,2021-01-28,177.65755227372424,70-79
69,2021-01-28,287.2332384287838,80-89
69,2021-01-28,517.8464435504579,+90
69,2021-01-28,224.19433160399157,Tous âges
69,2021-01-29,95.88011184605116,0-9
69,2021-01-29,246.07685551891564,10-19
69,2021-01-29,261.79772759572444,20-29
69,2021-01-29,248.65215674468973,30-39
69,2021-01-29,232.68848616607505,40-49
69,2021-01-29,238.21407504877718,50-59
69,2021-01-29,185.1376822100532,60-69
69,2021-01-29,177.65755227372424,70-79
69,2021-01-29,297.311597671899,80-89
69,2021-01-29,479.3289394847214,+90
69,2021-01-29,221.3692484905794,Tous âges
69,2021-01-30,93.76821510935402,0-9
69,2021-01-30,239.8627935108622,10-19
69,2021-01-30,266.6596853939308,20-29
69,2021-01-30,247.47926921287518,30-39
69,2021-01-30,236.08539837287907,40-49
69,2021-01-30,235.49162847679113,50-59
69,2021-01-30,177.88831513556315,60-69
69,2021-01-30,169.61544085392603,70-79
69,2021-01-30,277.15487918566856,80-89
69,2021-01-30,492.1681075066336,+90
69,2021-01-30,218.97059301692758,Tous âges
69,2021-01-31,91.65631837265684,0-9
69,2021-01-31,237.3771687076408,10-19
69,2021-01-31,268.15567240876345,20-29
69,2021-01-31,248.2611942340849,30-39
69,2021-01-31,236.93462642458007,40-49
69,2021-01-31,235.94536957212216,50-59
69,2021-01-31,178.44595875667778,60-69
69,2021-01-31,168.88433981576253,70-79
69,2021-01-31,279.6744689964474,80-89
69,2021-01-31,487.88838483266284,+90
69,2021-01-31,218.91728956195755,Tous âges
69,2021-02-01,82.36397273118934,0-9
69,2021-02-01,223.70623228992326,10-19
69,2021-02-01,277.1315944977598,20-29
69,2021-02-01,252.95274436134318,30-39
69,2021-02-01,237.35924045043055,40-49
69,2021-02-01,229.59299423748809,50-59
69,2021-02-01,178.44595875667778,60-69
69,2021-02-01,192.27957303699372,70-79
69,2021-02-01,253.21877598326992,80-89
69,2021-02-01,462.2100487888385,+90
69,2021-02-01,217.47809627776644,Tous âges
69,2021-02-02,81.51921403651048,0-9
69,2021-02-02,224.12050309046018,10-19
69,2021-02-02,282.36754904967427,20-29
69,2021-02-02,263.5087321476744,30-39
69,2021-02-02,248.3992051225436,40-49
69,2021-02-02,227.77802985616407,50-59
69,2021-02-02,177.88831513556315,60-69
69,2021-02-02,183.50636057903202,70-79
69,2021-02-02,250.69918617249112,80-89
69,2021-02-02,453.65060344089704,+90
69,2021-02-02,219.93005520638832,Tous âges
69,2021-02-03,78.14017925779501,0-9
69,2021-02-03,224.53477389099706,10-19
69,2021-02-03,286.10751658675605,20-29
69,2021-02-03,262.7268071264646,30-39
69,2021-02-03,247.54997707084257,40-49
69,2021-02-03,235.94536957212216,50-59
69,2021-02-03,177.33067151444854,60-69
69,2021-02-03,184.2374616171955,70-79
69,2021-02-03,277.15487918566856,80-89
69,2021-02-03,534.9653342463408,+90
69,2021-02-03,222.96835213968066,Tous âges
69,2021-02-04,79.82969664715273,0-9
69,2021-02-04,229.09175269690292,10-19
69,2021-02-04,293.96144841462774,20-29
69,2021-02-04,254.9075569143675,30-39
69,2021-02-04,253.91918745860013,40-49
69,2021-02-04,236.85285176278416,50-59
69,2021-02-04,175.10009702999008,60-69
69,2021-02-04,178.3886533118877,70-79
69,2021-02-04,249.4393912671017,80-89
69,2021-02-04,492.1681075066336,+90
69,2021-02-04,222.3820141350102,Tous âges
69,2021-02-05,78.14017925779501,0-9
69,2021-02-05,232.4059191011981,10-19
69,2021-02-05,290.59547763125414,20-29
69,2021-02-05,257.6442944886015,30-39
69,2021-02-05,259.01455576880613,40-49
69,2021-02-05,237.76033395344615,50-59
69,2021-02-05,172.311878924417,60-69
69,2021-02-05,171.80874396841645,70-79
69,2021-02-05,248.17959636171233,80-89
69,2021-02-05,534.9653342463408,+90
69,2021-02-05,222.96835213968066,Tous âges
69,2021-02-06,76.87304121577671,0-9
69,2021-02-06,245.66258471837872,10-19
69,2021-02-06,285.73351983304786,20-29
69,2021-02-06,272.5008698915861,30-39
69,2021-02-06,267.5068362858162,40-49
69,2021-02-06,230.5004764281501,50-59
69,2021-02-06,180.11888962002163,60-69
69,2021-02-06,175.46424915923382,70-79
69,2021-02-06,267.0765199425534,80-89
69,2021-02-06,543.5247795942822,+90
69,2021-02-06,227.97887690686449,Tous âges
69,2021-02-07,76.02828252109785,0-9
69,2021-02-07,244.41977231676802,10-19
69,2021-02-07,283.4895393107988,20-29
69,2021-02-07,271.7189448703764,30-39
69,2021-02-07,265.3837661565637,40-49
69,2021-02-07,228.2317709514951,50-59
69,2021-02-07,184.02239496782397,60-69
69,2021-02-07,176.19535019739726,70-79
69,2021-02-07,264.55693013177455,80-89
69,2021-02-07,552.0842249422237,+90
69,2021-02-07,227.17932508231385,Tous âges
69,2021-02-08,79.4073172998133,0-9
69,2021-02-08,235.30581470495633,10-19
69,2021-02-08,278.2535847588843,20-29
69,2021-02-08,263.8996946582792,30-39
69,2021-02-08,246.7007490191416,40-49
69,2021-02-08,225.05558328417803,50-59
69,2021-02-08,187.92590031562628,60-69
69,2021-02-08,160.11112735780085,70-79
69,2021-02-08,270.85590465872156,80-89
69,2021-02-08,505.00727552854573,+90
69,2021-02-08,220.78291048590899,Tous âges
69,2021-02-09,71.80448904770353,0-9
69,2021-02-09,220.80633668616503,10-19
69,2021-02-09,266.6596853939308,20-29
69,2021-02-09,251.77985682952863,30-39
69,2021-02-09,250.09766122594561,40-49
69,2021-02-09,220.518172330868,50-59
69,2021-02-09,181.7918204833655,60-69
69,2021-02-09,172.5398450065799,70-79
69,2021-02-09,260.77754541560637,80-89
69,2021-02-09,543.5247795942822,+90
69,2021-02-09,214.86622698423443,Tous âges
69,2021-02-10,66.73593687963033,0-9
69,2021-02-10,215.83508707972229,10-19
69,2021-02-10,256.56177304381,20-29
69,2021-02-10,241.6148315538023,30-39
69,2021-02-10,251.37150330349712,40-49
69,2021-02-10,212.80457371024093,50-59
69,2021-02-10,173.42716616664623,60-69
69,2021-02-10,163.76663254861822,70-79
69,2021-02-10,221.7239033485349,80-89
69,2021-02-10,440.8114354189849,+90
69,2021-02-10,205.6447292744174,Tous âges
69,2021-02-11,64.62404014293317,0-9
69,2021-02-11,217.49217028186985,10-19
69,2021-02-11,241.97589964919104,20-29
69,2021-02-11,242.00579406440716,30-39
69,2021-02-11,240.75615265723457,40-49
69,2021-02-11,210.98960932891694,50-59
69,2021-02-11,172.8695225455316,60-69
69,2021-02-11,160.84222839596433,70-79
69,2021-02-11,235.58164730781826,80-89
69,2021-02-11,445.09115809295554,+90
69,2021-02-11,202.3932185212449,Tous âges
69,2021-02-12,65.89117818495147,0-9
69,2021-02-12,210.44956667274263,10-19
69,2021-02-12,241.97589964919104,20-29
69,2021-02-12,231.05884376747113,30-39
69,2021-02-12,234.81155629532756,40-49
69,2021-02-12,201.46104632696583,50-59
69,2021-02-12,170.08130443995853,60-69
69,2021-02-12,149.14461178534873,70-79
69,2021-02-12,219.20431353775606,80-89
69,2021-02-12,423.69254472310195,+90
69,2021-02-12,196.21001774472015,Tous âges
69,2021-02-13,67.15831622696977,0-9
69,2021-02-13,205.06404626576298,10-19
69,2021-02-13,239.731919126942,20-29
69,2021-02-13,215.42034334327684,30-39
69,2021-02-13,222.497749545663,40-49
69,2021-02-13,202.82226961295885,50-59
69,2021-02-13,166.7354427132708,60-69
69,2021-02-13,149.14461178534873,70-79
69,2021-02-13,211.64554410541965,80-89
69,2021-02-13,385.1750406573654,+90
69,2021-02-13,190.71976188280595,Tous âges
69,2021-02-14,68.84783361632749,0-9
69,2021-02-14,207.54967106898437,10-19
69,2021-02-14,237.86193535840107,20-29
69,2021-02-14,214.6384183220671,30-39
69,2021-02-14,223.346977597364,40-49
69,2021-02-14,205.54471618494486,50-59
69,2021-02-14,166.1777990921562,60-69
69,2021-02-14,146.9513086708583,70-79
69,2021-02-14,217.94451863236665,80-89
69,2021-02-14,393.73448600530685,+90
69,2021-02-14,191.46601025238652,Tous âges
69,2021-02-15,73.07162708972183,0-9
69,2021-02-15,207.54967106898437,10-19
69,2021-02-15,225.8940392397394,20-29
69,2021-02-15,206.81916810996992,30-39
69,2021-02-15,225.89466175246702,40-49
69,2021-02-15,215.52702028222697,50-59
69,2021-02-15,148.89084683760302,60-69
69,2021-02-15,151.33791489983915,70-79
69,2021-02-15,188.9692358084104,80-89
69,2021-02-15,329.53864589574596,+90
69,2021-02-15,187.36164421969337,Tous âges
69,2021-02-16,76.87304121577671,0-9
69,2021-02-16,212.93519147596402,10-19
69,2021-02-16,223.65005871749034,20-29
69,2021-02-16,210.33783070541364,30-39
69,2021-02-16,219.10083733885898,40-49
69,2021-02-16,225.05558328417803,50-59
69,2021-02-16,154.4672830487492,60-69
69,2021-02-16,141.10250036555053,70-79
69,2021-02-16,195.2682103353574,80-89
69,2021-02-16,269.62252846015576,+90
69,2021-02-16,188.26780295418408,Tous âges
69,2021-02-17,78.14017925779501,0-9
69,2021-02-17,215.83508707972229,10-19
